tree_id,generated_id,WBI_VALUE,NDMI2_VALUE,NDSI_RWC_VALUE,PRI_VALUE,WBI_WATER_BLOCK,SWIR_WATER_BLOCK,PRI_PHYSIOLOGICAL_SUPPORT,WATER_EVIDENCE_STATUS,WATER_DOMAIN_STATE,WATER_MEASUREMENT_QUALITY,NDRE_VALUE,CIRED_EDGE_VALUE,REP_D1_NM_VALUE,PSRI_VALUE,SIPI_VALUE,ARI1_VALUE,NDVI_VALUE,BIO_CHL_RE_SUPPORTED,BIO_PIGMENT_SUPPORTED,BIO_ARI1_HIGH,BIOCHEMICAL_STATUS,BIOCHEMICAL_DOMAIN_STATE,H_P95_m,RASTER_CHM_P95_m,H_IQR_m,STRUCTURE_QC_FINAL,STRUCTURE_STATUS_FINAL,STRUCTURE_EVIDENCE_STRENGTH,STRUCTURE_DOMAIN_STATE,HIGH_VERTICAL_VARIABILITY_CONTEXT,WATER_SUPPORTED,BIOCHEMICAL_SUPPORTED,STRUCTURE_LOW_STATURE,STRUCTURE_CORROBORATED,SUPPORTED_DOMAIN_COUNT,ASSESSABLE_DOMAIN_COUNT,MULTIDOMAIN_COMPLETENESS,CROSS_DOMAIN_PATTERN,FIELD_INSPECTION_TIER,CROSS_DOMAIN_INTERPRETATION,INTERPRETATION_BOUNDARY
394,394,1.0649903773567204,-0.4587081631824047,,-0.084595148186212,NO_ANOMALY,NOT_ASSESSABLE,NO_ABNORMALITY,WATER_STATUS_NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,LIMITED,0.3770643599377139,1.4045244439599984,727.7579138740143,0.1094837728047776,1.2815662834699286,3.076979130541893,0.6240764693917968,False,False,False,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,2.155031204223633,2.117252349853516,0.4307883679866791,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,False,False,False,False,False,0,2,PARTIAL_2_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,DATA_LIMITED_REVIEW,"No supported major-domain anomaly is identified, but the assessment is incomplete or contains inconclusive evidence.","Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
395,395,1.0211333683551282,,,-0.0872930620269791,NO_ANOMALY,NOT_ASSESSABLE,NO_ABNORMALITY,WATER_STATUS_NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,LIMITED,0.238689591757131,0.6792384693831192,725.6870594898277,0.2134669777279933,1.512791596458181,4.377859393912505,0.446343998719873,False,False,False,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,2.5816334486007686,0.4996467590332031,2.0476273596286774,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,True,False,False,False,False,0,2,PARTIAL_2_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,DATA_LIMITED_REVIEW,"No supported major-domain anomaly is identified, but the assessment is incomplete or contains inconclusive evidence.","Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
398,398,0.9912860909912836,,,-0.0790284219810996,NO_ANOMALY,NOT_ASSESSABLE,NO_ABNORMALITY,WATER_STATUS_NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,LIMITED,0.2411627941575323,0.6786838266747794,726.3094451140248,0.1869120904654718,1.4601388468124443,3.5753125216189803,0.440194910635906,False,False,False,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,2.0639736890792846,1.9963890075683592,1.6659014523029327,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,True,False,False,False,False,0,2,PARTIAL_2_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,DATA_LIMITED_REVIEW,"No supported major-domain anomaly is identified, but the assessment is incomplete or contains inconclusive evidence.","Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
399,399,1.0259070213126926,,,-0.0795919740264811,NO_ANOMALY,NOT_ASSESSABLE,NO_ABNORMALITY,WATER_STATUS_NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,LIMITED,0.3326152128033662,1.0930353637638863,726.9855897033833,0.1192815008679125,1.25444291757437,3.154553359962274,0.586820708266282,False,False,False,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,2.101191592216492,2.0711822509765625,0.7020933628082275,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,False,False,False,False,False,0,2,PARTIAL_2_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,DATA_LIMITED_REVIEW,"No supported major-domain anomaly is identified, but the assessment is incomplete or contains inconclusive evidence.","Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
400,400,1.0017244498224902,-0.2004241603924806,0.2531659400428335,-0.0808082335034398,NO_ANOMALY,NO_ANOMALY,NO_ABNORMALITY,NO_CONCORDANT_WATER_ANOMALY,NO_CONCORDANT_ANOMALY,HIGH,0.1702320829114958,0.4407912273431074,725.8293112296869,0.2609236418669418,1.7676086718602677,3.36267259931494,0.3251873020363546,False,True,False,SENESCENCE_PIGMENT_ONLY,SCREENING_ANOMALY,1.3791187047958369,0.2859954833984375,0.5339948832988739,WARN,CORROBORATED_LOW_STRUCTURAL_STATURE,CORROBORATED,LOW_STATURE_CORROBORATED,False,False,False,True,True,1,3,COMPLETE_3_OF_3,STRUCTURE_ONLY,SINGLE_DOMAIN_PRIORITY,Relatively low structural stature is present without another supported major-domain anomaly.,"Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
401,401,1.065342660528206,-0.3837382247829194,0.4072324025452038,-0.0864668638287789,NO_ANOMALY,NO_ANOMALY,NO_ABNORMALITY,NO_CONCORDANT_WATER_ANOMALY,NO_CONCORDANT_ANOMALY,HIGH,0.295729611382849,0.9826106657524728,726.1664240862171,0.1557880892619541,1.5208817957451943,3.0746741970603044,0.528436331201409,False,False,False,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,2.7497007131576536,2.6002944946289057,1.0456331372261047,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,False,False,False,False,False,0,3,COMPLETE_3_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,NO_SUPPORTED_ANOMALY,No supported concordant anomaly evidence is identified across the assessed domains.,"Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
402,402,,,,-0.0786755014452672,NOT_ASSESSABLE,NOT_ASSESSABLE,NO_ABNORMALITY,WATER_STATUS_NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,LIMITED,0.3477317740133834,1.1902705687544288,727.0068242890974,0.1181123053806627,1.2477848952963004,3.970508363747949,0.607292610654133,False,False,False,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,2.217658972740173,2.24063491821289,1.4114433825016022,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,True,False,False,False,False,0,2,PARTIAL_2_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,DATA_LIMITED_REVIEW,"No supported major-domain anomaly is identified, but the assessment is incomplete or contains inconclusive evidence.","Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
403,403,1.0135196631787002,,,-0.0849162945656061,NO_ANOMALY,NOT_ASSESSABLE,NO_ABNORMALITY,WATER_STATUS_NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,LIMITED,0.2240021058074657,0.6287408556064544,727.078027296191,0.2156341885732374,1.5827439323146244,3.3754470155116447,0.3888543775372869,False,False,False,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,1.9495285987854,2.205091857910156,1.3030478060245514,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,False,False,False,False,False,0,2,PARTIAL_2_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,DATA_LIMITED_REVIEW,"No supported major-domain anomaly is identified, but the assessment is incomplete or contains inconclusive evidence.","Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
404,404,1.0068743817177463,-0.2236031983560518,0.2686045612680077,-0.0881109104227568,NO_ANOMALY,NO_ANOMALY,NO_ABNORMALITY,NO_CONCORDANT_WATER_ANOMALY,NO_CONCORDANT_ANOMALY,HIGH,0.1864950354020924,0.5231737244685102,724.8242915535399,0.240399389630146,1.7844422706927148,3.3090965337028164,0.3724726325674661,True,True,False,CONCORDANT_BIOCHEMICAL_DECLINE,SUPPORTED_ANOMALY,1.707286292314529,1.845746612548828,1.191721394658089,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,False,False,True,False,False,1,3,COMPLETE_3_OF_3,BIOCHEMICAL_ONLY,SINGLE_DOMAIN_PRIORITY,Supported biochemical decline is present without another supported major-domain signal.,"Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
405,405,0.9695431804590392,,,-0.0858734641514449,ANOMALOUS,NOT_ASSESSABLE,NO_ABNORMALITY,NOT_FULLY_ASSESSABLE_ISOLATED_ANOMALY,SCREENING_ANOMALY,LIMITED,0.2246658008781684,0.6296482207323193,726.2505696026345,0.2231971374898179,1.5736214757704383,4.11341919279427,0.3960760261917722,False,False,False,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,1.849036622047424,1.4694465637207026,0.4865311533212662,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,False,False,False,False,False,0,2,PARTIAL_2_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,SCREENING_PRIORITY,"Screening-level spectral evidence is present, but no major domain reaches the supported multi-indicator condition.","Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
406,406,1.0443113464994032,,,-0.0791375279163299,NO_ANOMALY,NOT_ASSESSABLE,NO_ABNORMALITY,WATER_STATUS_NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,LIMITED,0.3230294964418825,1.022415727880642,727.1859732822995,0.1274352374299238,1.2647524417743932,3.752976016379797,0.565628414333525,False,False,False,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,2.13978396654129,1.974443817138672,1.5801688358187675,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,True,False,False,False,False,0,2,PARTIAL_2_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,DATA_LIMITED_REVIEW,"No supported major-domain anomaly is identified, but the assessment is incomplete or contains inconclusive evidence.","Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
407,407,0.9408740870151724,-0.1553566177317772,0.2250802094836978,-0.0817728060088196,ANOMALOUS,ANOMALOUS_CONCORDANT,NO_ABNORMALITY,SUPPORTED_WATER_STATUS_ANOMALY,SUPPORTED_ANOMALY,HIGH,0.189254218046812,0.4926651655956281,724.8834539410886,0.2384979897299864,1.6691380599575552,3.435968680574756,0.3554331112740968,True,True,False,CONCORDANT_BIOCHEMICAL_DECLINE,SUPPORTED_ANOMALY,1.440297555923462,1.2532463073730469,0.8469142764806747,PASS,CORROBORATED_LOW_STRUCTURAL_STATURE,CORROBORATED,LOW_STATURE_CORROBORATED,False,True,True,True,True,3,3,COMPLETE_3_OF_3,WATER_BIOCHEMICAL_STRUCTURE,HIGH_MULTI_DOMAIN_PRIORITY,Supported water-status anomaly and supported biochemical decline coincide with relatively low structural stature.,"Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
410,410,0.9851035097549758,,,-0.0822298266425588,NO_ANOMALY,NOT_ASSESSABLE,NO_ABNORMALITY,WATER_STATUS_NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,LIMITED,0.2848076799962286,0.8816716136286461,726.1109745135482,0.151353952218993,1.39487181836845,4.166091185313634,0.5222980984972968,False,False,False,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,2.48528790473938,2.389453125,1.873015463352204,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,True,False,False,False,False,0,2,PARTIAL_2_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,DATA_LIMITED_REVIEW,"No supported major-domain anomaly is identified, but the assessment is incomplete or contains inconclusive evidence.","Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
412,412,0.953729237634035,,,-0.0945708208447692,ANOMALOUS,NOT_ASSESSABLE,ABNORMAL,NOT_FULLY_ASSESSABLE_ISOLATED_ANOMALY,SCREENING_ANOMALY,LIMITED,0.1931468481926406,0.5454330095825226,724.7578825532344,0.2482992555840036,1.85792139659456,3.2999775329964205,0.3694145505974199,True,True,False,CONCORDANT_BIOCHEMICAL_DECLINE,SUPPORTED_ANOMALY,2.1857216238975528,0.6261962890625,1.486668050289154,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,True,False,True,False,False,1,2,PARTIAL_2_OF_3,BIOCHEMICAL_ONLY,SINGLE_DOMAIN_PRIORITY,Supported biochemical decline is present without another supported major-domain signal.,"Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
413,413,0.962986565213789,,,-0.108324335632171,ANOMALOUS,NOT_ASSESSABLE,ABNORMAL,NOT_FULLY_ASSESSABLE_ISOLATED_ANOMALY,SCREENING_ANOMALY,LIMITED,0.0990254569784999,0.2294299203458285,721.9710852568892,0.3624756421504228,,3.745392108394641,0.204921130344374,True,False,False,NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,0.3656737059354781,0.313995361328125,0.0285232439637184,WARN,CORROBORATED_LOW_STRUCTURAL_STATURE,CORROBORATED,LOW_STATURE_CORROBORATED,False,False,False,True,True,1,1,LIMITED_0_OR_1_OF_3,STRUCTURE_ONLY,SINGLE_DOMAIN_PRIORITY,Relatively low structural stature is present without another supported major-domain anomaly.,"Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
415,415,1.034361740484526,,,-0.0790228403575635,NO_ANOMALY,NOT_ASSESSABLE,NO_ABNORMALITY,WATER_STATUS_NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,LIMITED,0.3179434701716147,1.0634816341701776,727.5153481551109,0.1388592301324515,1.3519080350218342,3.3308202394563406,0.5536021192924141,False,False,False,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,2.3778714895248414,1.9891845703125,1.1621068120002749,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,False,False,False,False,False,0,2,PARTIAL_2_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,DATA_LIMITED_REVIEW,"No supported major-domain anomaly is identified, but the assessment is incomplete or contains inconclusive evidence.","Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
416,416,1.045234565408174,-0.3935269284311874,0.4129573782647117,-0.0891173734851433,NO_ANOMALY,NO_ANOMALY,ABNORMAL,NO_CONCORDANT_WATER_ANOMALY,NO_CONCORDANT_ANOMALY,HIGH,0.3002339059174947,0.992478555816838,726.1936714292216,0.1492846284819702,1.4550432993775029,3.322408963458662,0.5337699804538057,False,False,False,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,2.390298771858215,2.308606719970703,1.2290114611387253,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,False,False,False,False,False,0,3,COMPLETE_3_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,NO_SUPPORTED_ANOMALY,No supported concordant anomaly evidence is identified across the assessed domains.,"Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
417,417,1.0331031279701004,-0.4281683337591608,0.481711564890495,-0.0744990292220624,NO_ANOMALY,NO_ANOMALY,NO_ABNORMALITY,NO_CONCORDANT_WATER_ANOMALY,NO_CONCORDANT_ANOMALY,HIGH,0.3720439925381462,1.3415564419251065,728.085522879634,0.1147075718781926,1.2400899996812875,5.159116237191959,0.6161252226647861,False,False,True,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,2.3544493198394774,2.323797607421875,0.385139524936676,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,False,False,False,False,False,0,3,COMPLETE_3_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,NO_SUPPORTED_ANOMALY,No supported concordant anomaly evidence is identified across the assessed domains.,"Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
418,418,0.9546565230531124,,,-0.0773295990895956,ANOMALOUS,NOT_ASSESSABLE,NO_ABNORMALITY,NOT_FULLY_ASSESSABLE_ISOLATED_ANOMALY,SCREENING_ANOMALY,LIMITED,0.2083470793263745,0.5450851012818285,725.6558667601369,0.2159572725142135,1.519542361570302,3.410202043514529,0.3791356579792532,False,False,False,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,1.2968337476253509,1.3589935302734375,0.6828723847866058,WARN,CORROBORATED_LOW_STRUCTURAL_STATURE,CORROBORATED,LOW_STATURE_CORROBORATED,False,False,False,True,True,1,2,PARTIAL_2_OF_3,STRUCTURE_ONLY,SINGLE_DOMAIN_PRIORITY,Relatively low structural stature is present without another supported major-domain anomaly.,"Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
419,419,1.0149047698545073,,,-0.0848246668868788,NO_ANOMALY,NOT_ASSESSABLE,NO_ABNORMALITY,WATER_STATUS_NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,LIMITED,0.2663096120703022,0.8084333249297295,726.7671843384763,0.1992358040537952,1.4627969899706454,4.561960001646704,0.4721030024970027,False,False,True,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,2.377057027816772,2.3771514892578125,0.8935267776250839,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,False,False,False,False,False,0,2,PARTIAL_2_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,DATA_LIMITED_REVIEW,"No supported major-domain anomaly is identified, but the assessment is incomplete or contains inconclusive evidence.","Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
420,420,0.9902263091505672,,,-0.0849786931470756,NO_ANOMALY,NOT_ASSESSABLE,NO_ABNORMALITY,WATER_STATUS_NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,LIMITED,0.254433745999863,0.729410058317973,725.8544221041614,0.1669115833815521,1.3837405132162837,3.560833828483593,0.4807848995167268,False,False,False,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,2.2887245416641235,1.656800842285156,1.563257783651352,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,True,False,False,False,False,0,2,PARTIAL_2_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,DATA_LIMITED_REVIEW,"No supported major-domain anomaly is identified, but the assessment is incomplete or contains inconclusive evidence.","Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
421,421,0.98441418721529,-0.3175628693129006,0.3504935230259142,-0.0883587790079468,NO_ANOMALY,NO_ANOMALY,NO_ABNORMALITY,NO_CONCORDANT_WATER_ANOMALY,NO_CONCORDANT_ANOMALY,HIGH,0.247265987483537,0.7650424428026442,725.4157904083933,0.1865561389288677,1.3370318337752336,2.943705588156012,0.4653773073823126,False,False,False,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,2.117983675003052,1.992339324951172,1.5815976560115814,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,True,False,False,False,False,0,3,COMPLETE_3_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,NO_SUPPORTED_ANOMALY,No supported concordant anomaly evidence is identified across the assessed domains.,"Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
423,423,1.0045112743374451,,,-0.0887493177859255,NO_ANOMALY,NOT_ASSESSABLE,NO_ABNORMALITY,WATER_STATUS_NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,LIMITED,0.2653928530734842,0.7731709107038052,726.1042752848722,0.1733674807788514,1.386810687195207,4.25467976209964,0.4836733482657619,False,False,False,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,1.960511255264282,1.956046295166016,1.2819525375962255,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,False,False,False,False,False,0,2,PARTIAL_2_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,DATA_LIMITED_REVIEW,"No supported major-domain anomaly is identified, but the assessment is incomplete or contains inconclusive evidence.","Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
424,424,,-0.0623392323703474,0.1513494784261308,,NOT_ASSESSABLE,ANOMALOUS_CONCORDANT,NOT_ASSESSABLE,NOT_FULLY_ASSESSABLE_ISOLATED_ANOMALY,SCREENING_ANOMALY,LIMITED,,,,,,,,False,False,False,NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,0.5959481030702587,0.2740020751953125,0.0525946095585823,WARN,CORROBORATED_LOW_STRUCTURAL_STATURE,CORROBORATED,LOW_STATURE_CORROBORATED,False,False,False,True,True,1,1,LIMITED_0_OR_1_OF_3,STRUCTURE_ONLY,SINGLE_DOMAIN_PRIORITY,Relatively low structural stature is present without another supported major-domain anomaly.,"Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
426,426,0.960280971348424,-0.35605048561754,0.4256480681742976,-0.0812855047824091,ANOMALOUS,NO_ANOMALY,NO_ABNORMALITY,ISOLATED_DIRECT_WATER_ANOMALY,SCREENING_ANOMALY,HIGH,0.3305451921895229,1.012937347270891,727.7296722189051,0.1249795763698229,1.2086597701151565,5.140751576840789,0.5770113102088441,False,False,True,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,1.4465024471282957,0.41934814453125,0.1271290481090545,WARN,CORROBORATED_LOW_STRUCTURAL_STATURE,CORROBORATED,LOW_STATURE_CORROBORATED,False,False,False,True,True,1,3,COMPLETE_3_OF_3,STRUCTURE_ONLY,SINGLE_DOMAIN_PRIORITY,Relatively low structural stature is present without another supported major-domain anomaly.,"Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
429,429,1.026355540802831,-0.2784484116089611,0.3121584155386968,-0.0900678050013864,NO_ANOMALY,NO_ANOMALY,ABNORMAL,NO_CONCORDANT_WATER_ANOMALY,NO_CONCORDANT_ANOMALY,HIGH,0.2223878023432491,0.6486834345083988,725.2721190375839,0.209404730532982,1.6610983676763214,3.2895055195038703,0.4246185782246268,False,False,False,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,2.4449145436286925,2.1445037841796872,1.658173851668835,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,True,False,False,False,False,0,3,COMPLETE_3_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,NO_SUPPORTED_ANOMALY,No supported concordant anomaly evidence is identified across the assessed domains.,"Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
430,430,0.9858464628749936,-0.1957367760883697,0.233941810703114,-0.1060446742677656,NO_ANOMALY,PARTIAL_DISCORDANT,ABNORMAL,SWIR_DISCORDANT_INSUFFICIENT_EVIDENCE,INCONCLUSIVE,HIGH,0.1707328677649696,0.4572198135177729,723.9774502454246,0.2771292206007177,2.0229699351294546,3.753363460627764,0.3426712555787852,True,True,False,CONCORDANT_BIOCHEMICAL_DECLINE,SUPPORTED_ANOMALY,2.589296197891235,1.979695129394531,1.7461163699626925,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,True,False,True,False,False,1,3,COMPLETE_3_OF_3,BIOCHEMICAL_ONLY,SINGLE_DOMAIN_PRIORITY,Supported biochemical decline is present without another supported major-domain signal.,"Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
431,431,0.9690500019249836,-0.1405131222928439,0.1912412455801838,-0.0984957938606318,ANOMALOUS,ANOMALOUS_CONCORDANT,ABNORMAL,STRONG_INTERNAL_WATER_EVIDENCE,SUPPORTED_ANOMALY,HIGH,0.1623471793892763,0.4332739705864895,725.0141300130792,0.2914734079193576,2.0239265734318144,3.507477779827465,0.3144162311036836,True,True,False,CONCORDANT_BIOCHEMICAL_DECLINE,SUPPORTED_ANOMALY,1.7249463081359864,1.432452392578125,1.3732505142688751,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,False,True,True,False,False,2,3,COMPLETE_3_OF_3,WATER_BIOCHEMICAL_ONLY,MULTI_DOMAIN_PRIORITY,Supported water-status and biochemical anomalies are present without current low-stature evidence.,"Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
433,433,,,,,NOT_ASSESSABLE,NOT_ASSESSABLE,NOT_ASSESSABLE,WATER_STATUS_NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,LIMITED,,,,,,,,False,False,False,NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,2.214699649810791,1.4775444030761715,1.376175232231617,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,False,False,False,False,False,0,1,LIMITED_0_OR_1_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,DATA_LIMITED_REVIEW,"No supported major-domain anomaly is identified, but the assessment is incomplete or contains inconclusive evidence.","Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
